# SPDX-FileCopyrightText: 2023 Sascha Brawer <sascha@brawer.ch>
# SPDX-License-Identifier: CC0-1.0
#
# Public Domain: To the extent possible under law, the authors have
# waived all copyright and related or neighboring rights to this file.
# This work is published from Switzerland.
#
# Family names
# Example: Aberegg https://www.wikidata.org/wiki/Q37499977

Aaron;Q301610
Schaffhauser;Q36868084
Schaffhuser;*
Schaffitel;*
Schaffitz;*
Schafflützel;*
Schaffner;Q21475266
Schaffo;*
Schaffroth;*
Schaffter;Q36971481
Schafheitle;*
Schafheutle;*
Schafir;Q107306241
Schafroth;Q37053897
Schaft;Q37225170
Schafter;*
Schagen;Q108338846
Schai;Q106572727
Schaible;Q37542739
Schaich;Q37174568
Schaidl;*
Schaidnagel;*
Schailin;*
Schaillée;*
Schait;*
Schaja;Q111773753
Schalbetter;*
Schalch;Q2230285
Schalck;Q37564355
Schalek;Q106121292
Schalgeter;*
Schalinsky;*
Schall;Q21446618
Schallenberg;Q37548457
Schallenberger;Q37534201
Schaller;Q346860
Schalom;*
Schalt;*
Schaltegger;Q76422020
Schaltenbrand;Q37325359
Schamaun;*
Schambacher;*
Schambeck;*
Schambion;*
Schambron;*
Schamböck;*
Schamm;*
Schandler;Q63887931
Schandrik;*
Schaniel;*
Schantong;*
Schanutt;*
Schanz;Q21507607
Schanzenbach;Q37480533
Schanzlin;*
Schapira;Q21481515
Schapiro;Q21492971
Schar;Q37431582
Schardl;*
Scharegg;*
Scharen;Q37036095
Scharenac;*
Scharetg;*
Scharigg;*
Scharn;Q37551083
Scharowski;*
Scharpfenecker;*
Scharplaz;*
Schattauer;*
Schattmeier;*
Schatz;Q72102880
Schatzmann;Q67123744
Schaub;Q21448658
Schaubacher;*
Schauber;Q37560504
Schaublin;Q37526778
Schauenberg;*
Schauer;Q21476750
Schauerjans;*
Schaufelberger;Q18249804
Schaufelbüel;*
Schauli;*
Schaulin;*
Schaumburg;Q37224770
Schaupp;Q37268579
Schaurer;*
Schauwecker;Q37323620
Schawalder;*
Schaz;*
Schazmann;*
Schebor;Q107247419
Schech;*
Schedle;*
Schedler;Q37503095
Scheech;*
Scheer;Q30274543
Scheerle;*
Schefer;Q37470238
Scheffbuch;*
Scheffel;Q21493745
Scheffeldt;*
Scheffelt;*
Scheffer;Q45372156
Scheffler;Q21491614
Scheffmacher;Q116183314
Scheffre;*
Schegg;*
Scheggia;*
Schegula;*
Schehl;Q36956850
Schehrer;Q83380213
Scheib;Q37493761
Scheibel;Q21507604
Scheiben;*
Scheibener;*
Scheibenstok;*
Scheiber;Q48040742
Scheiblauer;*
Scheibler;Q21475267
Scheibli;Q76421845
Scheibling;*
Scheid;Q65113468
Scheidbach;*
Scheidegger;Q18812404
Scheidiger;*
Scheidt;Q37105724
Scheier;Q37073163
Scheim;Q108042889
Scheimbet;*
Schein;Q56244631
Scheinfinkel;*
Scheinholzer;*
Scheiring;*
Scheiterberg;*
Scheitlin;Q76422602
Scheiweiler;*
Scheiwiller;Q72416460
Schelbert;Q2232923
Schelble;Q37098981
Schelbli;*
Schelchshorn;*
Schelhaas;Q37098065
Schelhammer;*
Schelker;*
Schell;Q21501731
Schelldorfer;*
Schellenbaum;*
Schellenberg;Q21475268
Scheller;Q237998
Schellhammer;Q37086334
Schelling;Q27887161
Schellinger;Q37314528
Schelm;Q37538839
Schelosky;*
Scheltorfer;*
Schenardi;*
Schenevey;*
Schenini;*
Schenitza;*
Schenk;Q1788211
Schenke;Q56245115
Schenkel;Q21491334
Schenker;Q21487453
Schenkewitz;*
Schennach;*
Schenzle;*
Scheppe;*
Schepperle;*
Scheps;Q37528017
Scher;Q37449086
Schera;*
Scherb;Q37476700
Scherbart;Q83380275
Scherbaum;Q87185225
Scheremisinoff;*
Scherer;Q21491615
Scherff;Q37505999
Scherhag;*
Scherl;Q37486157
Scherle;Q37311842
Scherler;Q56246064
Scherly;*
Schermann;Q37530682
Schernberg;*
Scherr;Q21506706
Scherraus;*
Scherrer;Q72103975
Schertenleib;Q83380306
Schertlin;*
Schertzenmaier;*
Scherwitz;*
Scherz;Q37539084
Scherzer;Q39884187
Scherzinger;Q47495689
Schetelig;*
Schett;Q59420934
Schettler;Q16802317
Scheu;Q56244645
Scheuble;Q36873374
Scheuch;Q37306417
Scheuchzer;Q42570684
Scheuerecker;*
Scheuermann;Q55247577
Scheuermeier;*
Scheuermeyer;Q83380318
Scheufens;*
Scheuhing;*
Scheuner;Q76421687
Scheunig;*
Scheunpflug;*
Scheurer;Q21449701
Scheurmann;Q116187959
Scheurmeister;*
Scheuter;*
Scheuzger;Q116187956
Scheyhing;*
Scheyli;*
Schguanin;*
Schgör;*
Schiagno;*
Schiannini;*
Schiapacassa;*
Schiavi;Q36871102
Schiavini;*
Schibbye;Q55297267
Schibenegg;*
Schibig;*
Schibli;Q32860662
Schick;Q41783031
Schickele;Q65113475
Schickendanz;Q87183643
Schicker;Q37077328
Schicklgruber;Q22121713
Schider;*
Schieb;Q37568853
Schiebel;Q37168774
Schiebener;*
Schiebner;*
Schiedt;*
Schiefer;Q36860061
Schieferli;*
Schiefermüller;*
Schiegg;Q114158880
Schieli;*
Schielly;*
Schiely;*
Schiendorfer;*
Schienke;*
Schierig;*
Schieroni;*
Schierz;*
Schiess;Q37066686
Schiesser;Q37565695
Schiessl;Q37517040
Schiessle;*
Schietinger;*
Schieß;Q116188022
Schiferli;Q117536559
Schiff;Q21451083
Schiffel;*
Schiffer;Q25680211
Schifferdecker;Q37534020
Schifferle;Q37533950
Schifferli;Q41138700
Schiffmann;Q24514430
Schihin;*
Schijatschky;*
Schilbach;*
Schild;Q2235436
Schilde;*
Schildknecht;Q21452153
Schiler;*
Schilf;Q37543922
Schill;Q21504581
Schille;Q37230705
Schillegger;*
Schiller-ová;*
Schiller;Q15844320
Schilli;Q37300633
Schillig;Q36855781
Schilling;Q1661494
Schillinger;Q21475272
Schilplin;*
Schilt;Q37567942
Schiltknecht;Q76422955
Schimmer;Q37431345
Schinacher;*
Schindelholz;Q21493599
Schindhelm;*
Schindlauer;Q111773902
Schindler;Q2236136
Schinkel;Q16874578
Schinle;*
Schinz;Q16864154
Schio;*
Schiocht;*
Schipf;*
Schips;*
Schir;*
Schira;Q37155733
Schirach;Q21475274
Schircks;*
Schiriay;*
Schirlin;*
Schirmaier;*
Schirmeier;*
Schirmer;Q21451102
Schissler;Q37531705
Schitlowsky;*
Schittenhelm;Q72103102
Schitterle;*
Schittin;*
Schittli;*
Schitz;Q65113482
Schiumarini;*
Schkölziger;*
Schlachter;Q29550039
Schladenhaufen;*
Schladitz;Q111773927
Schlaefli;Q36940135
Schlaf;Q37531371
Schlaffer;Q37064180
Schlagenhauf;Q37108257
Schlagenhauff;*
Schlagentweith;*
Schlageter;Q37507115
Schlaginhaufen;Q113999625
Schlanke;*
Schlanser;Q37067939
Schlanstedt;*
Schlapbach;Q76417630
Schlapfer;Q37445511
Schlappach;*
Schlappner;*
Schlappritzi;*
Schlatter;Q21493165
Schlattermund;*
Schlattinger;*
Schlattmann;*
Schlaubitz;*
Schlaufer;*
Schlauri;*
Schlecht;Q37181073
Schlechte;Q37172424
Schlechten;*
Schlechter;Q21492831
Schlecker;*
Schlee;Q21475275
Schleeh;*
Schleelein;*
Schleeweiss;*
Schlegel;Q1514585
Schleich;Q37253653
Schleicher;Q26211993
Schleidt;*
Schleiniger;*
Schlemmer;Q37563036
Schlepfer;*
Schlesinger;Q23835490
Schletti;*
Schleucher;*
Schleuder;*
Schleuniger;*
Schleusener;Q37505078
Schleuss;*
Schleusser;*
Schleutermann;*
Schley;Q21506720
Schlichtholz;*
Schlichting;Q21491157
Schlick;Q21488950
Schlickenrieder;*
Schlieben;Q105548979
Schlienger;Q108989153
Schlier;Q117487178
Schlierenzauer;*
Schliessbach;*
Schliessmann;*
Schlimmer;Q37086362
Schlimpert;*
Schlittler;Q37500240
Schlocker;*
Schloss;Q37300956
Schlosser;Q30525078
Schlotterbeck;Q37493099
Schlotzky;*
Schloz;Q106612166
Schlozer;*
Schlub;*
Schlubeck;*
Schluchin;*
Schluchter;Q37212581
Schlude;*
Schlueb;*
Schluep;*
Schlumpf;Q21507616
Schlund;Q28803336
Schlunegger;Q76411642
Schlup;Q15844545
Schlupf;*
Schlupp;Q27207744
Schlurick;*
Schlutt;*
Schluttenhofer;*
Schlächter;Q105540458
Schläfle;*
Schläfli;Q76417895
Schläpfer;Q64166156
Schläppi;Q21511572
Schläppy;*
Schlée;*
Schlögl;Q61130081
Schlöhlein;*
Schlör;*
Schlössinger;*
Schlüchter;*
Schlüssel;Q33861245
Schlüter;Q2245484
Schmaltzried;*
Schmalz;Q36963421
Schmassmann;*
Schmed;*
Schmedel;*
Schmeh;*
Schmehl;Q37554877
Schmeitzky;*
Schmelhaus;*
Schmellentin;*
Schmeller;Q21491222
Schmelz;Q37533949
Schmelzbach;*
Schmezer;Q76421628
Schmich;Q37130476
Schmid;Q1496638
Schmidel;Q83380647
Schmideler;*
Schmidely;*
Schmider;Q37560476
Schmidhalter;Q77404309
Schmidhauser;Q76411498
Schmidheini;*
Schmidheiny;Q76411207
Schmidhäusler;*
Schmidig;Q76417718
Schmidiger;Q63760964
Schmidinger;Q56245126
Schmidl;Q36994828
Schmidli;Q37532986
Schmidlin;Q37163344
Schmidsberger;*
Schmidt;Q15240355
Schmidter;*
Schmidtmann;Q37110876
Schmidweber;*
Schmied;Q21493606
Schmiedecker;*
Schmieden;Q7431822
Schmieder;Q20997845
Schmiedlin;Q37499348
Schmincke;Q37544223
Schminke;Q37276066
Schmirler;Q36900046
Schmitt;Q2246512
Schmitter;Q27870064
Schmitz;Q21509379
Schmitzberger;*
Schmocker;Q101042807
Schmohl;Q37315979
Schmolk;*
Schmolzi;*
Schmon;*
Schmotkin;*
Schmoutz;*
Schmucker;Q37510009
Schmucki;Q76417850
Schmuckli;*
Schmuker;Q36931018
Schmuki;*
Schmukle;*
Schmuklerski;*
Schmuklersky;*
Schmukli;*
Schmunk;Q37574284
Schmutz;Q37185004
Schmutziger;*
Schmuz;*
Schmuziger;*
Schmäder;*
Schmückle;*
Schnabel;Q41696534
Schnarenberger;*
Schnarkowski;*
Schnarrwyler;*
Schnarwiler;*
Schnarwyler;*
Schnauder;*
Schnaudt;*
Schnebele;*
Schnebli;*
Schneckenburger;Q37548813
Schneebele;*
Schneebeli;Q76411500
Schneeberger;Q21507619
Schneeble;*
Schneeli;*
Schneewind;*
Schnegg;Q37207601
Schneibel;Q37274278
Schneider;Q11703653
Schneiderlin;Q61068362
Schneiders;Q37076323
Schneidinger;*
Schneilin;*
Schneiter;Q2247628
Schneitter;Q113672268
Schnekenbühl;*
Schnell;Q21491189
Schneller;Q21509381
Schnellert;*
Schnelli;*
Schnellmann;Q83380844
Schnepf;Q7431906
Schnepff;*
Schnerring;Q105359029
Schnetz;Q37446001
Schnetzer;Q36889471
Schnetzler;Q37545662
Schneuwly;Q21475279
Schnewlin;*
Schnezler;*
Schnider;Q21450542
Schniderlin;*
Schnidrig;*
Schnieper;*
Schniepper;*
Schnierl;*
Schniewind;Q114932327
Schnirley;*
Schnitzler;Q17142442
Schnoerr;*
Schnorf;Q37464167
Schnorhk;*
Schnorr;Q26427966
Schnurrenberger;*
Schnyder;Q21510534
Schnydrig;*
Schnäbeli;*
Schnöller;Q116205340
Schnörr;*
Schnörringer;*
Schnüriger;Q2248376
Schob;Q106121491
Schobel;Q36998343
Schober;Q37538443
Schobert;Q37173505
Schobinger;Q37091786
Schobloch;*
Schoch;Q21513283
Schocher;Q76422216
Schock;Q21504894
Schodele;*
Schoder;Q37327887
Schoeb;Q36890880
Schoen;Q7431942
Schoenauer;Q36905635
Schoenbett;*
Schoenenweid;*
Schoeneweid;*
Schoenholzer;*
Schoenlaub;*
Schoepke;Q37247945
Schohaus;*
Scholer;Q22043979
Scholian;*
Scholl;Q21448604
Scholler;Q37511085
Schollweck;*
Scholom;*
Scholtz;Q21501999
Scholz;Q22058820
Schomanek;*
Schon;Q1326978
Schondelmaier;*
Schondorff;*
Schonegg;*
Schoonderwaldt;*
Schoop;Q1251762
Schoor;Q37521028
Schopen;Q37516058
Schopf;Q26996315
Schopferer;*
Schopmeyer;Q37510788
Schoppig;*
Schor;Q21475280
Schorderet;Q28122069
Schorer;Q37076844
Schori;Q37499546
Schork;Q37438425
Schornegg;*
Schorno;Q112589735
Schornoz;*
Schorp;*
Schorpp;Q114402211
Schorr;Q21475281
Schorrer;Q115003514
Schorro;*
Schorta;*
Schossau;*
Schosser;Q73128819
Schott;Q297063
Schottdorf;*
Schouller;*
Schouwey;*
Schoy;*
Schraag;*
Schrackmann;*
Schrade;Q16863138
Schrafl;*
Schrago;*
Schrai;*
Schraitle;*
Schrall;*
Schramek;Q37440673
Schramm;Q1158345
Schraner;Q37532702
Schranz;Q72103572
Schrauben;Q36903292
Schrauder;Q116258273
Schreck;Q28150841
Schregenberger;*
Schrei;Q87184923
Schreiber;Q573375
Schreibke;*
Schreibmüller;*
Schreier;Q37456083
Schreiner;Q1362756
Schrenck;*
Schrenk;Q56540629
Schretzmann;*
Schreurs;Q21491675
Schreus;*
Schreyak;*
Schreyer;Q21492668
Schreyäg;*
Schriber;Q37258797
Schricker;Q56243717
Schrieder;*
Schriefer;Q37016390
Schrod;*
Schroecker;*
Schroers;Q37151402
Schrof;*
Schrofer;*
Schroff;Q37521836
Schroiff;*
Schrottenloher;*
Schroër;*
Schrutt;*
Schryber;*
Schräder;Q83495452
Schrägle;*
Schrämli;Q83381145
Schrämmli;*
Schröcker;*
Schrödel;*
Schröder;Q11703657
Schröer;Q21491616
Schrör;Q83381184
Schrörs;Q15947311
Schröter;Q28916482
Schröttenthaler;*
Schtalheim;*
Schu;Q37272901
Schubaur;*
Schubenel;*
Schubert;Q1557438
Schubiger;Q76411231
Schubnell;*
Schucan;*
Schucani;*
Schuchhalter;*
Schudel;Q37231155
Schue;Q37538104
Schueber;*
Schueli;*
Schuepp;*
Schuffenegger;*
Schugg;*
Schuh;Q2250687
Schuhmacher;Q37018497
Schuhmann;Q36891629
Schuholz;*
Schuil;Q56540632
Schukster;*
Schulder;Q116264915
Schule;Q36857845
Schull;Q36892573
Schult;Q21502059
Schultes;Q21493613
Schultheis;Q37152339
Schultheiss;Q20727079
Schulthess;Q36927311
Schultheß;Q83501701
Schultz;Q21507622
Schultze;Q21449773
Schulz;Q15730693
Schulze-Ricken;*
Schulze;Q21510646
Schulzke;Q116264939
Schulé;*
Schum;Q37080052
Schumacher;Q1773921
Schumann-Leclercq;*
Schumann;Q21450751
Schummert;*
Schumpf;*
Schunk;Q37220364
Schuoler;*
Schupbach;Q37517476
Schuppisser;Q116264887
Schuppli;Q56640614
Schur;Q21491617
Schurch;Q37434002
Schurte;*
Schurtenberger;Q76421733
Schurter;Q37449470
Schuster;Q1391305
Schuttanner;*
Schutz;Q19798609
Schuwey;*
Schwaar;Q76417873
Schwab;Q1466085
Schwabach;Q106121575
Schwabe;Q2252509
Schwader;Q37500132
Schwager;Q37495682
Schwaibold;*
Schwaiger;Q21475285
Schwalb;Q37314460
Schwalbe;Q37043910
Schwalbenbach;*
Schwald;Q83381432
Schwall;Q37029939
Schwaller;Q56243690
Schwalm;Q37499616
Schwammberger;Q111774121
Schwan;Q37525975
Schwander;Q37559791
Schwaninger;Q37181319
Schwank;Q37227769
Schwansee;*
Schwapp;*
Schwappacher;*
Schwarb;*
Schwarber;Q37525485
Schwartz;Q2253414
Schwartzentruber;*
Schwartzlin;*
Schwarz;Q14947294
Schwarzen;*
Schwarzenbach;Q23072762
Schwarzentrub;*
Schwarzer;Q28552432
Schwarzkopf;Q21487730
Schwarzmann;Q41773606
Schwarzmeyer;*
Schwarztrauber;*
Schwarzwälder;Q83495463
Schwechler;*
Schwed;Q36994660
Schweditsch;*
Schweger;*
Schwegler;Q21502162
Schwehr;Q37212293
Schweickhardt;Q37521797
Schweiger;Q21493615
Schweigerlehner;*
Schweigert;Q37432883
Schweighauser;*
Schweiher;*
Schweiker;Q37541982
Schweinfurth;Q37562134
Schweingruber;Q58424267
Schweinin;*
Schweis;*
Schweiter;Q106121614
Schweitheer;*
Schweizer;Q2255868
Schwejda;*
Schwemer;Q36930830
Schwemmschuh;*
Schwendbühl;*
Schwendeler;*
Schwendener;Q76417600
Schwendi;*
Schwendimann;Q37172400
Schwengeler;*
Schwenk;Q7433274
Schwenke;Q37477516
Schwenkfelder;*
Schwenter;Q105541305
Schwer;Q56243694
Schwerg;*
Schweri;Q76411233
Schwerri;*
Schwert;Q37094722
Schwertfeger;Q37318684
Schwertz;*
Schwery;Q37486821
Schwerzmann;Q76417588
Schweser;*
Schwestermann;*
Schweyckart;*
Schweydar;*
Schwibbe;*
Schwiedland;*
Schwienbacher;*
Schwilch;*
Schwill;Q102287710
Schwindl;Q105541382
Schwinger;Q36856231
Schwisquebel;*
Schwitter;Q76422359
Schwitz;Q37226313
Schwitzer;Q37554701
Schwitzerlet;*
Schwitzgebel;*
Schwitzguebel;*
Schwitzguébel;*
Schwitzkébel;*
Schwob;Q21493616
Schwok;*
Schwotzer;*
Schwyn;Q107226981
Schwyter;*
Schwytzer von Buonas;*
Schwyzer;Q7433303
Schwägler;Q116265109
Schwägli;*
Schwär;Q83501709
Schwärzer;Q83496128
Schwärzler;Q72103601
Schwörer;Q64211013
Schybli;*
Schyrr;*
Schäbler;Q116174614
Schächtelin;*
Schächter;Q56540608
Schäck;Q1806397
Schädeli;*
Schädelin;Q76422198
Schädle;*
Schädler;Q21504810
Schädli;*
Schäfer;Q21501831
Schäff;*
Schäffeler;Q83379998
Schäffer;Q27382246
Schäffler;Q55359709
Schäflein;Q83380025
Schäfler;Q83496080
Schäfli;*
Schäftlmaier;*
Schälchli;Q105539434
Schälchlin;*
Schälchling;*
Schäli;*
Schälin;*
Schälkli;*
Schälklin;*
Schällebaum;*
Schälli;*
Schällmann;*
Schänni;*
Schänzle;*
Schänzli;*
Schäpper;*
Schäppi;Q24085200
Schär;Q32856292
Schären;*
Schärer;Q56540609
Schärf;Q39400132
Schärflin;*
Schärli;Q76410951
Schärlig;Q110110903
Schärmeli;*
Schärr;*
Schärren;*
Schärtle;*
Schärtlein;*
Schärtler;*
Schärz;*
Schätti;Q76421717
Schättin;*
Schätz;Q83500915
Schätzer;Q83495439
Schätzle;Q83501662
Schätzler;Q83380148
Schäuble;Q83496086
Schäublin;Q61611002
Schäuffele;Q105539466
Schöb;*
Schöberle;Q105540984
Schöberli;*
Schöbi;Q99227926
Schöchle;*
Schöchli;*
Schöchlin;Q76422220
Schöck;*
Schödl;Q110300358
Schöfecker;*
Schöffler;Q83380960
Schöffter;*
Schökle;*
Schöler;Q56540626
Schölldorf;*
Schölle;*
Schölles;*
Schöllhammer;*
Schöllkopf;*
Schöllkopff;*
Schölly;*
Schön;Q2258659
Schönauer;Q56269323
Schönbein;Q56540627
Schönberg;Q1764270
Schönberger;Q21509382
Schönbucher;Q83381041
Schönbächler;Q21507627
Schöneburg;*
Schöneck;*
Schöneker;*
Schönemann;Q29447741
Schönenberg;Q16876972
Schönenberger;Q1417859
Schöner;Q21507630
Schöneweid;*
Schönfeld;Q72105159
Schönhardt;*
Schönhaus;*
Schönholz;Q106121527
Schönholzer;Q105410756
Schöni;Q76417982
Schönig;Q106121528
Schönlaub;*
Schönle;Q83381075
Schönlen;*
Schönmann;Q83381081
Schönsleben;*
Schönthal;Q106071834
Schönwald;Q99885075
Schönwetter;Q83381096
Schöpf;Q21507633
Schöpfer;Q21475292
Schöpflin;Q21449704
Schöpperle;*
Schöppl;*
Schörghofer;*
Schörlin;*
Schörrli;*
Schöttli;*
Schöttlin;*
Schötzau;*
Schöwel;*
Schübel;*
Schübeler;Q48370572
Schübelin;*
Schüeb;*
Schüeber;*
Schüeli;*
Schüep;*
Schüepp;*
Schühle;Q83381277
Schüle;Q56062523
Schülein;Q83497192
Schüler;Q28745175
Schülert;*
Schüll;Q59164082
Schüller;Q28150813
Schülé;*
Schümperli;Q76422231
Schümperlin;*
Schüpbach;Q7433360
Schüpfer;*
Schüppach;*
Schür;Q83501706
Schürch;Q76411663
Schüren;Q83381359
Schürer;Q21504893
Schürmann;Q1523513
Schürpf;Q76411027
Schürrer;*
Schürz;Q111774095
Schüsselé;*
Schüssling;*
Schüthe;*
Schütte;Q21492043
Schüttel;Q77385869
Schütterle;Q96650357
Schüttler;Q56540635
Schütz;Q1775341
Schütze;Q1304893
Schützmeister;Q111774108
Schüwig;*
Sciapina;*
Sciaranetti;*
Sciarini;*
Sciarmella;*
Sciclounoff;*
Sciessere;*
Scilacci;*
Sciobéret;*
Sciolli;*
Sciora;*
Sciuchetti;*
Scivini;*
Scodeller;*
Scopazzini;*
Scopetti;*
Scorti;*
Scossa;*
Scossù;*
Scotti;Q21488927
Scottini;*
Scotzniovsky;*
Scramoncin;*
Scramoncini;*
Scramonzin;*
Screta von Zavorziz;*
Scribante;*
Scudelatti;*
Sculati;*
Sculier;*
Scurio;*
Scyboz;*
Sdaguian;*
Sdakian;*
Sebald;Q37471040
Sebastian;Q18157322
Sebbach;*
Sebel;Q111773557
Sebenello;*
Sebestin;*
Seccamani;*
Secchi;Q21492813
Sechehaye;Q76417808
Seckel;Q37532589
Seckendorf;Q92095821
Secretan;Q76418004
Sedelberger;*
Sedelmeyer;Q83381591
Sedenco;*
Sedili;*
Sediva;*
Sedlack;Q36871626
Sedlatchek;*
Sedlatzek;Q83381597
Sedleger;*
Sednicka;*
Seebach;Q36895411
Seebacher;Q37140459
Seeberger;Q37440598
Seeger;Q21507641
Seeh;*
Seeholzer;Q37512028
Seekirchner;*
Seeland;Q37435919
Seelaus;*
Seelhofer;*
Seeli;Q63116514
Seelig;Q37475335
Seelk;*
Seely;Q21493623
Seemann;Q27979781
Seematter;Q77404311
Seemüller;Q83381633
Seetsen;*
Seewer;Q37552497
Sefossi;*
Segabrugo;*
Segalli;*
Segantini;Q7446208
Seger;Q21491492
Segessemann;*
Segessenmann;Q76422965
Segesser;*
Segginger;*
Segin;*
Segiser;*
Seglias;*
Seglio;*
Segno;*
Segond;Q62966258
Segrada;*
Segu;*
Sehner;*
Sehringer;*
Seibold;Q21510679
Seid;Q30128729
Seidel;Q2266504
Seiden;Q37500235
Seidenberg;Q37240516
Seidenglanz;*
Seidl;Q2266620
Seidler;Q37066920
Seifer;Q7446655
Seiferle;Q83381722
Seifert;Q21450458
Seiffert;Q37494143
Seifried;Q37059804
Seignemartin;*
Seilaz;*
Seiler;Q28150673
Seiling;Q37267609
Seillon;*
Seiner;Q37256629
Seinera;*
Seinet;*
Seingre;*
Seinige;*
Seira;*
Seitenaden;*
Seiter;Q37548361
Seitert;*
Seither;Q37253553
Seitz;Q16882929
Seitzer;Q37190576
Seitzmeir;*
Seiz;Q37515213
Seizer;Q83438776
Seizinger;*
Sekula;Q21507470
Sela;Q37326951
Selcioni;*
Selebam;*
Seleger;*
Selenati;*
Seletsky;*
Selhofer;*
Seli;Q47171871
Seligman-Schürch;*
Seligmann-Schürch;*
Seligmann;Q25931595
Seliner;*
Selinger;Q2139581
Selka;Q106121243
Sella-Sorbet;*
Sella;Q16874795
Sellares;*
Selling;Q31827421
Sellmer;Q37293006
Sellwig;*
Sellé;*
Selmayr;Q29654364
Selmoni;*
Selna;*
Selogni;*
Sels;Q56540662
Seltensperger;*
Seltz;Q37568867
Seltzer;Q7448837
Selzer;Q36947571
Semadeni;Q37487383
Semar;Q37450933
Semayer;*
Sembianti;*
Sembinelli;*
Semblanet;*
Seminario;Q37523304
Semira;*
Semisch;Q114132472
Semmler;Q36869238
Semon;Q21507214
Semoroz;*
Sempert;*
Semprebon;*
Senaud;*
Sendker;*
Sendy;*
Senegrini;*
Senft;Q37159627
Senften;Q37525413
Senfter;*
Senger;Q19845759
Senggen;*
Senglet;Q112274036
Sengstag;*
Senigaglia;Q107014570
Senn;Q18523781
Senne;Q37453015
Sennerich;*
Sennewald;Q56540670
Sennhauser;*
Senni;*
Sennrich;*
Sennwald;*
Sensi;Q56490939
Senss;*
Senta-Titone;*
Senti;Q37562981
Sepperl;*
Seppey;*
Septfontaine;*
Sepulveda;Q37134851
Sequin;Q37284512
Seraidaris;*
Serandrei;Q99981866
Seraphin;Q36912464
Serati;*
Serempus;*
Serena;Q6125237
Sereno-Regis;*
Serex;Q76422297
Serez;*
Serf;Q63364019
Sergel;Q31827541
Sergolini;*
Sergy;*
Serignat;*
Seringer;*
Serini;Q37004001
Sermet;Q98817494
Sermondade;*
Sermoud;*
Serna;Q20727085
Sernatinger;*
Serner;Q63801270
Serodino;*
Serpol;*
Serquet;*
Serr;Q37136556
Serra;Q16882987
Serraillon;*
Serrardi;*
Serravalle;Q104881434
Serrazanetti;Q99911686
Serre;Q16878895
Serrem;*
Serrero;*
Sertore;*
Sertori;*
Serughetti;*
Servage;*
Servageon;*
Servettaz;*
Service;Q16882992
Servie;*
Servier;*
Servin;Q37495415
Serwart;*
Serzarsch;*
Sesenna;*
Sesiani;*
Sesiano;*
Sesini;*
Sessegolo;*
Sesseli;*
Sessler;Q21507648
Sester;Q37572681
Sesti;Q37539273
Setchell;Q7456376
Settelen;*
Setz;*
Seubert;Q2275030
Seufert;Q37184496
Seulati;*
Seuret;Q65113626
Seva;Q37494437
Sever;Q20519699
Severin;Q16883011
Seydholdt;*
Seydoux;Q42720375
Seyffer;*
Seylan;*
Seylaz;*
Seywald;*
Sfaellos;*
Sfiliniotis;*
Sforza;Q26726303
Sganzini;Q76417587
Sgheiza;*
Sgier;*
Sgobéro;*
Sguanci;*
Shah;Q16883066
Sharman;Q21452243
Shein;Q7493189
Shibusawa;Q27242763
Shieh;Q36929712
Shigemitsu;Q105672118
Shimada;Q90036091
Shimamoto;Q90036226
Shone;Q16883235
Shuttleworth;Q16883267
Siagini;*
Sialm;*
Sibiglia;*
Sibler;Q116619889
Sicha;*
Sicher;Q37465275
Sichler;Q37300496
Sickdrees;*
Sickeler;*
Sickert;Q116214464
Sidler;Q36862861
Siebenmann;Q48978473
Siebenthal;Q36854594
Sieber;Q29582288
Sieberling;*
Siebert;Q21509388
Sieblist;Q83439206
Siebold;Q21494530
Siedentopf;Q83439265
Siedler;Q104858329
Sieffert;Q36882553
Siegel;Q21493984
Siegele;Q37500517
Siegenthaler;Q37224651
Sieger;Q19057534
Siegerist;*
Siegert;Q37209887
Siegfried;Q24566677
Siegin;*
Siegl;Q37521823
Siegler;Q21493986
Sieglitz;Q110157178
Sieglé;*
Siegrist;Q21507655
Siegwart;Q76417638
Siegwolf;Q87183079
Siemens;Q16883318
Siemers;Q37557558
Sierro;*
Sierszin;*
Siess;Q37021255
Sievers;Q21487723
Sievi;*
Siewert;Q21493989
Siffert;Q48980216
Sifrig;*
Sifringer;Q62019162
Sigaloff;*
Sigg;Q21450541
Siggaard;Q32934195
Siggen;*
Siglär;*
Sigmund;Q24353049
Signer;Q37073928
Signorell;*
Signoretti;Q36912490
Signorini;Q37446666
Signorotti;*
Sigot;*
Sigrist;Q30141843
Sigron;*
Sigstein;*
Sigwalt;Q37122484
Siki;*
Silber;Q56558161
Silbermann;Q37530187
Silberroth;*
Silbert;Q56245865
Silferberg;*
Sillani;*
Sillem;Q112590088
Sillig;Q76421655
Silliman;Q21449611
Silling;*
Silmo;*
Silvant;*
Silvanti;*
Silveira;Q21492320
Sim;Q16256658
Simat;Q83439481
Simen;Q37220107
Simeon;Q16883346
Simitz;*
Simm;Q30605853
Simmen;Q25125976
Simmendinger;*
Simmler;Q16799202
Simmoth;*
Simnacher;*
Simon-Vermot;*
Simon;Q2287331
Simona;Q107445739
Simond;Q28152957
Simoness;*
Simonet;Q21507657
Simonett;Q66685813
Simonetti;Q36939246
Simonin;Q37089827
Simonlehner;*
Simons;Q18327304
